field,field_zh,mean_A股,mean_港股,std_A股,std_港股,min_A股,min_港股,q05_A股,q05_港股,q25_A股,q25_港股,median_A股,median_港股,q75_A股,q75_港股,q95_A股,q95_港股,max_A股,max_港股,range_A股,range_港股,skew_A股,skew_港股,kurtosis_A股,kurtosis_港股,mean_A_minus_HK,std_A_minus_HK,median_A_minus_HK,q95_A_minus_HK
amount,成交额,8186119.888160339,6745346910.543659,6014447.88888973,4672624015.60437,1162397.568,514912195.6,2000109.0088,2416162580.4875,3803229.096,3513741623.1125,6184618.809,5354656026.35,10395575.384,8399134133.3,19951484.508799993,16316679945.775,37253708.024,32579806617.8,36091310.456,32064894422.2,1.5366982942763843,1.9293045419272268,2.749867444373486,5.203059893022338,-6737160790.6554985,-4666609567.715481,-5348471407.541,-16296728461.2662
amount_ma20_ratio,成交额相对20日均值倍数,1.1109760890825313,1.0595066918459348,0.5446495755825429,0.5397197283912877,0.46025581234747814,0.11341746500504199,0.521178559404619,0.47016364597248334,0.7417996461626084,0.7007459122950437,0.975791520946665,0.9557608033061549,1.3291176782733765,1.2227311000270569,2.148945672261099,2.2099661356889833,3.9874925346225107,3.2039177690080987,3.5272367222750325,3.0905003040030565,1.9096881786364126,1.703165807917382,5.410886056088315,3.639151890768453,0.05146939723659649,0.004929847191255221,0.02003071764051012,-0.06102046342788414
amplitude_pct,日内振幅(%),4.0727598017200215,5.167669183267116,2.58627898641088,2.2471923006605765,0.7804309842749001,1.7291066282420788,1.518925795610869,2.5050162926549735,2.322661644695533,3.5811354014544783,3.404962109415552,4.666292072297227,4.892696989109544,6.313359459332618,8.947343184889004,9.234082849774333,16.973697172692347,14.379562043795632,16.193266188417446,12.650455415553553,2.1960460504427144,1.2759079684619683,6.738520924680028,1.9516361588808468,-1.0949093815470947,0.33908668575030365,-1.2613299628816752,-0.28673966488532976
close,收盘价,115.0309282700422,67.03418699186992,16.626518892738662,10.974255697396071,85.48,43.3,88.106,47.1375,103.91,59.3,116.32,69.0,125.34,74.9875,142.17999999999995,82.9125,158.82,91.05,73.33999999999999,47.75,0.08525924610263122,-0.3119758996491062,-0.3258119527125283,-0.6115040252506669,47.99674127817228,5.6522631953425915,47.31999999999999,59.267499999999956
gap_pct,开盘跳空幅度(%),-0.17610214678896352,0.40997074535264183,1.541202723527049,1.924741372583032,-11.118856744510285,-5.928411633109632,-2.2661621470114217,-2.345607013531544,-0.861621509394787,-0.4948176823176823,-0.12820512820512756,0.31352477857120475,0.4916256978585028,1.1591041027278148,2.2105723997542235,3.119132511431588,3.5559278154267777,14.965560425798378,14.674784559937063,20.89397205890801,-1.617529013493535,1.8417713311359216,11.103347923457727,13.845719555214025,-0.5860728921416054,-0.3835386490559831,-0.4417299067763323,-0.9085601116773647
intraday_return_pct,日内收益率(%),0.4426482359976012,-0.10001504231910976,3.034678677492979,3.2594061921296373,-7.295255764643514,-10.330073349633254,-3.540681204958004,-5.002809275717639,-1.309850429241517,-1.981303645907146,0.1838382223643226,-0.4087679579338346,1.8056354226566915,1.5578998489099884,5.196033253699347,5.3776688929544605,16.88235294117647,11.852776044915782,24.177608705819985,22.182849394549038,1.703503846791067,0.5415694257636203,6.988225398500953,1.5734867113618378,0.542663278316711,-0.2247275146366583,0.5926061802981571,-0.18163563925511372
pct_chg,日涨跌幅(%),0.2675691983122363,0.3062195121951219,3.468667921859983,3.6883042860804967,-10.2562,-10.07,-4.34492,-5.75,-1.443,-2.025,-0.0086,0.13,1.747,2.36,5.612039999999998,6.7700000000000005,18.7847,12.7,29.0409,22.77,1.4084501706254413,0.3481161315259174,6.67401120241138,0.7093199828417123,-0.03865031388288559,-0.2196363642205137,-0.1386,-1.1579600000000028
vol,成交量,676992.5358227849,98128679.24796748,439651.9268256737,59090041.59504445,135349.28,7346214.0,225001.96600000001,37118429.75,342640.05,57657017.25,547702.62,81121107.0,858745.56,119584088.0,1577412.8539999998,215798081.75,2521802.26,371835947.0,2386452.98,364489733.0,1.5223052412342561,1.6048033141305398,2.5309846564649248,3.1415680822047936,-97451686.7121447,-58650389.66821878,-80573404.38,-214220668.896
volatility_20d,20日滚动波动率,3.135815468573178,3.519843223457141,1.5594664701218641,0.9408961197059789,1.3084736842576303,1.8822899687125227,1.4654529769807436,2.346176958794479,1.996425120994358,2.6088180548426076,2.5193579328731692,3.636566483576739,3.990789884433794,4.349489830396077,6.218115753624491,5.212340156158284,6.474849251413218,5.484561561904086,5.166375567155588,3.6022715931915634,0.984592614822922,0.23546492650443246,-0.3935952676221679,-1.217695287309851,-0.384027754883963,0.6185703504158853,-1.1172085507035696,1.005775597466207
