日期,策略,模型,仓位方式,股票代码,上涨概率,权重,原始季度收益,止盈止损后收益,RSI,趋势收益
2022-03-31,全市场等权基准,基准,等权,601956,,0.00023651844843897824,0.0271,0.0271,0.0,-0.30370311785731996
2022-03-31,全市场等权基准,基准,等权,601958,,0.00023651844843897824,0.3464,0.2,70.19900497512438,0.1493459755559048
2022-03-31,全市场等权基准,基准,等权,601963,,0.00023651844843897824,-0.1294,-0.1,14.821558630735609,-0.1900891716196641
2022-03-31,全市场等权基准,基准,等权,601965,,0.00023651844843897824,0.1226,0.1226,52.94577277699641,-0.020937619922360984
2022-03-31,全市场等权基准,基准,等权,601966,,0.00023651844843897824,0.1568,0.1568,5.369718309859152,-0.5231618465485012
2022-03-31,全市场等权基准,基准,等权,601968,,0.00023651844843897824,0.1053,0.1053,49.52778118483994,-0.10921644824069432
2022-03-31,全市场等权基准,基准,等权,601969,,0.00023651844843897824,-0.0294,-0.0294,70.07931222376945,0.3807651076027423
2022-03-31,全市场等权基准,基准,等权,601975,,0.00023651844843897824,1.1099,0.2,6.392694063926939,-0.18024550681665985
2022-03-31,全市场等权基准,基准,等权,601985,,0.00023651844843897824,-0.1541,-0.1,85.3980417198808,0.5011541619910402
2022-03-31,全市场等权基准,基准,等权,601988,,0.00023651844843897824,-0.0031,-0.0031,69.5945945945946,0.038555556266000046
2022-03-31,全市场等权基准,基准,等权,601989,,0.00023651844843897824,-0.0313,-0.0313,36.44465290806754,-0.06359014391643514
2022-03-31,全市场等权基准,基准,等权,601990,,0.00023651844843897824,0.0146,0.0146,14.769594328475776,-0.17871958289687495
2022-03-31,全市场等权基准,基准,等权,601991,,0.00023651844843897824,0.021,0.021,47.834526264709446,-0.13763830983804526
2022-03-31,全市场等权基准,基准,等权,601992,,0.00023651844843897824,-0.0948,-0.0948,63.78956021372791,0.059410637991035076
2022-03-31,全市场等权基准,基准,等权,601995,,0.00023651844843897824,0.0692,0.0692,41.3988964621876,-0.14810917585612504
2022-03-31,全市场等权基准,基准,等权,601996,,0.00023651844843897824,-0.0592,-0.0592,31.35245901639348,-0.018413040703166295
2022-03-31,全市场等权基准,基准,等权,601997,,0.00023651844843897824,-0.0393,-0.0393,0.0,-0.18792525312042196
2022-03-31,全市场等权基准,基准,等权,601998,,0.00023651844843897824,-0.0668,-0.0668,48.852040816326536,-0.014021244435247215
2022-03-31,全市场等权基准,基准,等权,601999,,0.00023651844843897824,-0.1006,-0.1,66.04215456674473,0.1553457158317828
2022-03-31,全市场等权基准,基准,等权,603000,,0.00023651844843897824,0.0182,0.0182,22.4424659835377,-0.3272447835418181
2022-03-31,全市场等权基准,基准,等权,603001,,0.00023651844843897824,0.0,0.0,64.26265886624975,0.16106818257584
2022-03-31,全市场等权基准,基准,等权,603002,,0.00023651844843897824,0.0137,0.0137,41.82319058352116,-0.09427350732739859
2022-03-31,全市场等权基准,基准,等权,603003,,0.00023651844843897824,0.0178,0.0178,52.32974910394266,0.0026656740764001707
2022-03-31,全市场等权基准,基准,等权,603005,,0.00023651844843897824,0.2347,0.2,45.0394689630427,-0.24883387420499214
2022-03-31,全市场等权基准,基准,等权,603006,,0.00023651844843897824,0.0204,0.0204,52.65885966596276,-0.018608501419696055
2022-03-31,全市场等权基准,基准,等权,603007,,0.00023651844843897824,0.2222,0.2,18.30443159922929,-0.385310862378328
2022-03-31,全市场等权基准,基准,等权,603008,,0.00023651844843897824,0.2664,0.2,62.4299468314413,0.10561023889415
2022-03-31,全市场等权基准,基准,等权,603009,,0.00023651844843897824,0.1603,0.1603,67.63772175536882,0.1567531628183929
2022-03-31,全市场等权基准,基准,等权,603010,,0.00023651844843897824,-0.0246,-0.0246,55.22546419098143,0.004109182894159957
2022-03-31,全市场等权基准,基准,等权,603011,,0.00023651844843897824,0.0871,0.0871,73.15087084370052,0.2944366045635498
2022-03-31,全市场等权基准,基准,等权,603012,,0.00023651844843897824,0.0328,0.0328,54.2016806722689,0.012949984222662358
2022-03-31,全市场等权基准,基准,等权,603013,,0.00023651844843897824,0.0202,0.0202,67.11299036880432,0.12425156012473981
2022-03-31,全市场等权基准,基准,等权,603015,,0.00023651844843897824,0.2626,0.2,64.5954092279156,0.10389336852588471
2022-03-31,全市场等权基准,基准,等权,603016,,0.00023651844843897824,0.1593,0.1593,19.448452781786116,-0.359705897005407
2022-03-31,全市场等权基准,基准,等权,603017,,0.00023651844843897824,-0.1045,-0.1,63.2186616399623,0.08911777012514022
2022-03-31,全市场等权基准,基准,等权,603018,,0.00023651844843897824,0.1541,0.1541,32.175379426644184,-0.11897357022000288
2022-03-31,全市场等权基准,基准,等权,603019,,0.00023651844843897824,-0.0172,-0.0172,60.42626728110599,0.032268280192951915
2022-03-31,全市场等权基准,基准,等权,603020,,0.00023651844843897824,-0.0377,-0.0377,70.3520852280109,0.24391565150892203
2022-03-31,全市场等权基准,基准,等权,603021,,0.00023651844843897824,-0.0743,-0.0743,50.35991140642303,-0.014326201056904964
